date,base,quote,rate
2010-01-01,EUR,BRL,2.5083
2010-01-04,EUR,BRL,2.4956
2010-01-05,EUR,BRL,2.4873
2010-01-06,EUR,BRL,2.4899
2010-01-07,EUR,BRL,2.4981
2010-01-08,EUR,BRL,2.5006
2010-01-11,EUR,BRL,2.503
2010-01-12,EUR,BRL,2.5215
2010-01-13,EUR,BRL,2.5312
2010-01-14,EUR,BRL,2.549
2010-01-15,EUR,BRL,2.5458
2010-01-16,EUR,BRL,2.5446
2010-01-18,EUR,BRL,2.5456
2010-01-19,EUR,BRL,2.5403
2010-01-20,EUR,BRL,2.5303
2010-01-21,EUR,BRL,2.5236
2010-01-22,EUR,BRL,2.5483
2010-01-23,EUR,BRL,2.5485
2010-01-25,EUR,BRL,2.5656
2010-01-26,EUR,BRL,2.5748
2010-01-27,EUR,BRL,2.5863
2010-01-28,EUR,BRL,2.6
2010-01-29,EUR,BRL,2.6091
2010-01-30,EUR,BRL,2.6075
2010-02-01,EUR,BRL,2.6085
2010-02-02,EUR,BRL,2.584
2010-02-03,EUR,BRL,2.5717
2010-02-04,EUR,BRL,2.5797
2010-02-05,EUR,BRL,2.581
2010-02-06,EUR,BRL,2.5769
2010-02-08,EUR,BRL,2.5673
2010-02-09,EUR,BRL,2.5588
2010-02-10,EUR,BRL,2.5499
2010-02-11,EUR,BRL,2.5465
2010-02-12,EUR,BRL,2.5384
2010-02-13,EUR,BRL,2.5367
2010-02-15,EUR,BRL,2.5349
2010-02-16,EUR,BRL,2.5336
2010-02-17,EUR,BRL,2.5292
2010-02-18,EUR,BRL,2.4975
2010-02-19,EUR,BRL,2.4655
2010-02-20,EUR,BRL,2.4644
2010-02-22,EUR,BRL,2.4641
2010-02-23,EUR,BRL,2.4725
2010-02-24,EUR,BRL,2.4711
2010-02-25,EUR,BRL,2.4706
2010-02-26,EUR,BRL,2.4704
2010-02-27,EUR,BRL,2.4723
2010-03-01,EUR,BRL,2.4592
2010-03-02,EUR,BRL,2.4398
2010-03-03,EUR,BRL,2.4404
2010-03-04,EUR,BRL,2.4479
2010-03-05,EUR,BRL,2.4376
2010-03-06,EUR,BRL,2.4358
2010-03-08,EUR,BRL,2.4339
2010-03-09,EUR,BRL,2.4361
2010-03-10,EUR,BRL,2.4214
2010-03-11,EUR,BRL,2.4185
2010-03-12,EUR,BRL,2.423
2010-03-13,EUR,BRL,2.4242
2010-03-15,EUR,BRL,2.4254
2010-03-16,EUR,BRL,2.4208
2010-03-17,EUR,BRL,2.4302
2010-03-18,EUR,BRL,2.4323
2010-03-19,EUR,BRL,2.4388
2010-03-20,EUR,BRL,2.4374
2010-03-22,EUR,BRL,2.4395
2010-03-23,EUR,BRL,2.4247
2010-03-24,EUR,BRL,2.4038
2010-03-25,EUR,BRL,2.4046
2010-03-26,EUR,BRL,2.4282
2010-03-27,EUR,BRL,2.4277
2010-03-29,EUR,BRL,2.4372
2010-03-30,EUR,BRL,2.425
2010-03-31,EUR,BRL,2.4107
2010-04-01,EUR,BRL,2.4084
2010-04-02,EUR,BRL,2.4064
2010-04-03,EUR,BRL,2.4054
2010-04-05,EUR,BRL,2.3989
2010-04-06,EUR,BRL,2.3743
2010-04-07,EUR,BRL,2.3612
2010-04-08,EUR,BRL,2.374
2010-04-09,EUR,BRL,2.3827
2010-04-10,EUR,BRL,2.3835
2010-04-12,EUR,BRL,2.3959
2010-04-13,EUR,BRL,2.3911
2010-04-14,EUR,BRL,2.3867
2010-04-15,EUR,BRL,2.3808
2010-04-16,EUR,BRL,2.378
2010-04-17,EUR,BRL,2.3773
2010-04-19,EUR,BRL,2.3757
2010-04-20,EUR,BRL,2.3665
2010-04-21,EUR,BRL,2.3585
2010-04-22,EUR,BRL,2.3545
2010-04-23,EUR,BRL,2.3521
2010-04-24,EUR,BRL,2.351
2010-04-26,EUR,BRL,2.3433
2010-04-27,EUR,BRL,2.3404
2010-04-28,EUR,BRL,2.337
2010-04-29,EUR,BRL,2.3151
2010-04-30,EUR,BRL,2.305
2010-05-01,EUR,BRL,2.3047
2010-05-03,EUR,BRL,2.3017
2010-05-04,EUR,BRL,2.2902
2010-05-05,EUR,BRL,2.2953
2010-05-06,EUR,BRL,2.3094
2010-05-07,EUR,BRL,2.3359
2010-05-08,EUR,BRL,2.3365
2010-05-10,EUR,BRL,2.3386
2010-05-11,EUR,BRL,2.2804
2010-05-12,EUR,BRL,2.267
2010-05-13,EUR,BRL,2.2509
2010-05-14,EUR,BRL,2.2404
2010-05-15,EUR,BRL,2.2362
2010-05-17,EUR,BRL,2.2266
2010-05-18,EUR,BRL,2.2248
2010-05-19,EUR,BRL,2.2344
2010-05-20,EUR,BRL,2.2716
2010-05-21,EUR,BRL,2.3272
2010-05-22,EUR,BRL,2.3302
2010-05-24,EUR,BRL,2.3224
2010-05-25,EUR,BRL,2.3068
2010-05-26,EUR,BRL,2.2768
2010-05-27,EUR,BRL,2.2704
2010-05-28,EUR,BRL,2.2488
2010-05-29,EUR,BRL,2.2488
2010-05-31,EUR,BRL,2.2423
2010-06-01,EUR,BRL,2.2346
2010-06-02,EUR,BRL,2.2492
2010-06-03,EUR,BRL,2.2391
2010-06-04,EUR,BRL,2.2265
2010-06-05,EUR,BRL,2.2235
2010-06-07,EUR,BRL,2.2282
2010-06-08,EUR,BRL,2.2324
2010-06-09,EUR,BRL,2.2186
2010-06-10,EUR,BRL,2.2129
2010-06-11,EUR,BRL,2.1938
2010-06-12,EUR,BRL,2.194
2010-06-14,EUR,BRL,2.2026
2010-06-15,EUR,BRL,2.2077
2010-06-16,EUR,BRL,2.2017
2010-06-17,EUR,BRL,2.1994
2010-06-18,EUR,BRL,2.2012
2010-06-19,EUR,BRL,2.2023
2010-06-21,EUR,BRL,2.1968
2010-06-22,EUR,BRL,2.1878
2010-06-23,EUR,BRL,2.1967
2010-06-24,EUR,BRL,2.2051
2010-06-25,EUR,BRL,2.2018
2010-06-26,EUR,BRL,2.2017
2010-06-28,EUR,BRL,2.2015
2010-06-29,EUR,BRL,2.1986
2010-06-30,EUR,BRL,2.2078
2010-07-01,EUR,BRL,2.2163
2010-07-02,EUR,BRL,2.2309
2010-07-03,EUR,BRL,2.2338
2010-07-05,EUR,BRL,2.229
2010-07-06,EUR,BRL,2.2297
2010-07-07,EUR,BRL,2.2379
2010-07-08,EUR,BRL,2.2339
2010-07-09,EUR,BRL,2.2372
2010-07-10,EUR,BRL,2.237
2010-07-12,EUR,BRL,2.2253
2010-07-13,EUR,BRL,2.2163
2010-07-14,EUR,BRL,2.2321
2010-07-15,EUR,BRL,2.2504
2010-07-16,EUR,BRL,2.2784
2010-07-17,EUR,BRL,2.2807
2010-07-19,EUR,BRL,2.3006
2010-07-20,EUR,BRL,2.3105
2010-07-21,EUR,BRL,2.2866
2010-07-22,EUR,BRL,2.2764
2010-07-23,EUR,BRL,2.2714
2010-07-24,EUR,BRL,2.2725
2010-07-26,EUR,BRL,2.2854
2010-07-27,EUR,BRL,2.2902
2010-07-28,EUR,BRL,2.296
2010-07-29,EUR,BRL,2.3011
2010-07-30,EUR,BRL,2.298
2010-07-31,EUR,BRL,2.2982
2010-08-02,EUR,BRL,2.2928
2010-08-03,EUR,BRL,2.3095
2010-08-04,EUR,BRL,2.3205
2010-08-05,EUR,BRL,2.3107
2010-08-06,EUR,BRL,2.3149
2010-08-07,EUR,BRL,2.3152
2010-08-09,EUR,BRL,2.3249
2010-08-10,EUR,BRL,2.3146
2010-08-11,EUR,BRL,2.3016
2010-08-12,EUR,BRL,2.2882
2010-08-13,EUR,BRL,2.2791
2010-08-14,EUR,BRL,2.28
2010-08-16,EUR,BRL,2.2714
2010-08-17,EUR,BRL,2.2602
2010-08-18,EUR,BRL,2.2595
2010-08-19,EUR,BRL,2.2562
2010-08-20,EUR,BRL,2.2527
2010-08-21,EUR,BRL,2.2516
2010-08-23,EUR,BRL,2.2377
2010-08-24,EUR,BRL,2.2384
2010-08-25,EUR,BRL,2.2406
2010-08-26,EUR,BRL,2.2385
2010-08-27,EUR,BRL,2.2404
2010-08-28,EUR,BRL,2.2409
2010-08-30,EUR,BRL,2.2344
2010-08-31,EUR,BRL,2.233
2010-09-01,EUR,BRL,2.2331
2010-09-02,EUR,BRL,2.233
2010-09-03,EUR,BRL,2.2211
2010-09-04,EUR,BRL,2.2206
2010-09-06,EUR,BRL,2.2299
2010-09-07,EUR,BRL,2.2156
2010-09-08,EUR,BRL,2.2
2010-09-09,EUR,BRL,2.198
2010-09-10,EUR,BRL,2.1943
2010-09-13,EUR,BRL,2.2006
2010-09-14,EUR,BRL,2.2042
2010-09-15,EUR,BRL,2.2194
2010-09-16,EUR,BRL,2.2394
2010-09-17,EUR,BRL,2.2446
2010-09-18,EUR,BRL,2.2454
2010-09-20,EUR,BRL,2.2509
2010-09-21,EUR,BRL,2.2642
2010-09-22,EUR,BRL,2.2755
2010-09-23,EUR,BRL,2.2929
2010-09-24,EUR,BRL,2.2951
2010-09-25,EUR,BRL,2.2969
2010-09-27,EUR,BRL,2.303
2010-09-28,EUR,BRL,2.3046
2010-09-29,EUR,BRL,2.3175
2010-09-30,EUR,BRL,2.3174
2010-10-01,EUR,BRL,2.3055
2010-10-02,EUR,BRL,2.3071
2010-10-04,EUR,BRL,2.3137
2010-10-05,EUR,BRL,2.3208
2010-10-06,EUR,BRL,2.3154
2010-10-07,EUR,BRL,2.3334
2010-10-08,EUR,BRL,2.3378
2010-10-09,EUR,BRL,2.3377
2010-10-11,EUR,BRL,2.3287
2010-10-12,EUR,BRL,2.3175
2010-10-13,EUR,BRL,2.3228
2010-10-14,EUR,BRL,2.326
2010-10-15,EUR,BRL,2.3346
2010-10-16,EUR,BRL,2.3348
2010-10-18,EUR,BRL,2.3258
2010-10-19,EUR,BRL,2.3323
2010-10-20,EUR,BRL,2.3273
2010-10-21,EUR,BRL,2.3439
2010-10-22,EUR,BRL,2.3606
2010-10-23,EUR,BRL,2.3606
2010-10-25,EUR,BRL,2.3801
2010-10-26,EUR,BRL,2.3717
2010-10-27,EUR,BRL,2.3608
2010-10-28,EUR,BRL,2.3706
2010-10-29,EUR,BRL,2.3659
2010-10-30,EUR,BRL,2.3664
2010-11-01,EUR,BRL,2.3723
2010-11-02,EUR,BRL,2.3781
2010-11-03,EUR,BRL,2.3855
2010-11-04,EUR,BRL,2.3903
2010-11-05,EUR,BRL,2.3772
2010-11-06,EUR,BRL,2.3764
2010-11-08,EUR,BRL,2.3643
2010-11-09,EUR,BRL,2.3615
2010-11-10,EUR,BRL,2.3533
2010-11-11,EUR,BRL,2.3533
2010-11-12,EUR,BRL,2.3528
2010-11-13,EUR,BRL,2.3521
2010-11-15,EUR,BRL,2.3541
2010-11-16,EUR,BRL,2.3481
2010-11-17,EUR,BRL,2.3475
2010-11-18,EUR,BRL,2.3403
2010-11-19,EUR,BRL,2.3426
2010-11-20,EUR,BRL,2.3425
2010-11-22,EUR,BRL,2.352
2010-11-23,EUR,BRL,2.3459
2010-11-24,EUR,BRL,2.3231
2010-11-25,EUR,BRL,2.303
2010-11-26,EUR,BRL,2.2992
2010-11-27,EUR,BRL,2.2975
2010-11-29,EUR,BRL,2.2868
2010-11-30,EUR,BRL,2.259
2010-12-01,EUR,BRL,2.2408
2010-12-02,EUR,BRL,2.2438
2010-12-03,EUR,BRL,2.2488
2010-12-04,EUR,BRL,2.2494
2010-12-06,EUR,BRL,2.2469
2010-12-07,EUR,BRL,2.2398
2010-12-08,EUR,BRL,2.2353
2010-12-09,EUR,BRL,2.2457
2010-12-10,EUR,BRL,2.2616
2010-12-11,EUR,BRL,2.2618
2010-12-13,EUR,BRL,2.2624
2010-12-14,EUR,BRL,2.2734
2010-12-15,EUR,BRL,2.271
2010-12-16,EUR,BRL,2.2622
2010-12-17,EUR,BRL,2.2666
2010-12-18,EUR,BRL,2.2666
2010-12-20,EUR,BRL,2.26
2010-12-21,EUR,BRL,2.2461
2010-12-22,EUR,BRL,2.2346
2010-12-23,EUR,BRL,2.2333
2010-12-24,EUR,BRL,2.2304
2010-12-25,EUR,BRL,2.2298
2010-12-27,EUR,BRL,2.2259
2010-12-28,EUR,BRL,2.2315
2010-12-29,EUR,BRL,2.2218
2010-12-30,EUR,BRL,2.2209
2010-12-31,EUR,BRL,2.2235
2011-01-01,EUR,BRL,2.224
2011-01-03,EUR,BRL,2.2139
2011-01-04,EUR,BRL,2.2128
2011-01-05,EUR,BRL,2.2102
2011-01-06,EUR,BRL,2.2064
2011-01-07,EUR,BRL,2.2007
2011-01-10,EUR,BRL,2.1852
2011-01-11,EUR,BRL,2.1877
2011-01-12,EUR,BRL,2.1875
2011-01-13,EUR,BRL,2.1971
2011-01-14,EUR,BRL,2.2301
2011-01-15,EUR,BRL,2.2319
2011-01-17,EUR,BRL,2.2403
2011-01-18,EUR,BRL,2.2371
2011-01-19,EUR,BRL,2.2482
2011-01-20,EUR,BRL,2.2491
2011-01-21,EUR,BRL,2.255
2011-01-22,EUR,BRL,2.2565
2011-01-24,EUR,BRL,2.2721
2011-01-25,EUR,BRL,2.2768
2011-01-26,EUR,BRL,2.2831
2011-01-27,EUR,BRL,2.2847
2011-01-28,EUR,BRL,2.2933
2011-01-29,EUR,BRL,2.2937
2011-01-31,EUR,BRL,2.2919
2011-02-01,EUR,BRL,2.2892
2011-02-02,EUR,BRL,2.298
2011-02-03,EUR,BRL,2.2982
2011-02-04,EUR,BRL,2.2848
2011-02-05,EUR,BRL,2.2822
2011-02-07,EUR,BRL,2.2766
2011-02-08,EUR,BRL,2.2818
2011-02-09,EUR,BRL,2.2756
2011-02-10,EUR,BRL,2.2813
2011-02-11,EUR,BRL,2.2662
2011-02-12,EUR,BRL,2.2656
2011-02-14,EUR,BRL,2.2517
2011-02-15,EUR,BRL,2.2527
2011-02-16,EUR,BRL,2.2581
2011-02-17,EUR,BRL,2.2639
2011-02-18,EUR,BRL,2.2669
2011-02-19,EUR,BRL,2.268
2011-02-21,EUR,BRL,2.2777
2011-02-22,EUR,BRL,2.2741
2011-02-23,EUR,BRL,2.2863
2011-02-24,EUR,BRL,2.2953
2011-02-25,EUR,BRL,2.2919
2011-02-26,EUR,BRL,2.2925
2011-02-28,EUR,BRL,2.2906
2011-03-01,EUR,BRL,2.2946
2011-03-02,EUR,BRL,2.2932
2011-03-03,EUR,BRL,2.2971
2011-03-04,EUR,BRL,2.298
2011-03-05,EUR,BRL,2.2993
2011-03-07,EUR,BRL,2.3086
2011-03-08,EUR,BRL,2.3057
2011-03-09,EUR,BRL,2.3006
2011-03-10,EUR,BRL,2.2959
2011-03-11,EUR,BRL,2.2945
2011-03-12,EUR,BRL,2.2943
2011-03-14,EUR,BRL,2.311
2011-03-15,EUR,BRL,2.3171
2011-03-16,EUR,BRL,2.3192
2011-03-17,EUR,BRL,2.332
2011-03-18,EUR,BRL,2.3474
2011-03-19,EUR,BRL,2.3499
2011-03-21,EUR,BRL,2.3595
2011-03-22,EUR,BRL,2.3654
2011-03-23,EUR,BRL,2.3534
2011-03-24,EUR,BRL,2.3418
2011-03-25,EUR,BRL,2.344
2011-03-26,EUR,BRL,2.3442
2011-03-28,EUR,BRL,2.335
2011-03-29,EUR,BRL,2.3383
2011-03-30,EUR,BRL,2.3205
2011-03-31,EUR,BRL,2.311
2011-04-01,EUR,BRL,2.3071
2011-04-02,EUR,BRL,2.3067
2011-04-04,EUR,BRL,2.2973
2011-04-05,EUR,BRL,2.2887
2011-04-06,EUR,BRL,2.2952
2011-04-07,EUR,BRL,2.2973
2011-04-08,EUR,BRL,2.2786
2011-04-09,EUR,BRL,2.2799
2011-04-11,EUR,BRL,2.274
2011-04-12,EUR,BRL,2.2878
2011-04-13,EUR,BRL,2.3033
2011-04-14,EUR,BRL,2.2972
2011-04-15,EUR,BRL,2.282
2011-04-16,EUR,BRL,2.2823
2011-04-18,EUR,BRL,2.2697
2011-04-19,EUR,BRL,2.2677
2011-04-20,EUR,BRL,2.2681
2011-04-21,EUR,BRL,2.2826
2011-04-22,EUR,BRL,2.2822
2011-04-23,EUR,BRL,2.2819
2011-04-25,EUR,BRL,2.2823
2011-04-26,EUR,BRL,2.2844
2011-04-27,EUR,BRL,2.2914
2011-04-28,EUR,BRL,2.3208
2011-04-29,EUR,BRL,2.3411
2011-04-30,EUR,BRL,2.3422
2011-05-02,EUR,BRL,2.3345
2011-05-03,EUR,BRL,2.3452
2011-05-04,EUR,BRL,2.3564
2011-05-05,EUR,BRL,2.3828
2011-05-06,EUR,BRL,2.3569
2011-05-09,EUR,BRL,2.3301
2011-05-10,EUR,BRL,2.3193
2011-05-11,EUR,BRL,2.312
2011-05-12,EUR,BRL,2.3073
2011-05-13,EUR,BRL,2.3094
2011-05-14,EUR,BRL,2.3097
2011-05-16,EUR,BRL,2.3078
2011-05-17,EUR,BRL,2.3067
2011-05-18,EUR,BRL,2.3042
2011-05-19,EUR,BRL,2.2944
2011-05-20,EUR,BRL,2.3037
2011-05-21,EUR,BRL,2.3038
2011-05-23,EUR,BRL,2.289
2011-05-24,EUR,BRL,2.2905
2011-05-25,EUR,BRL,2.2876
2011-05-26,EUR,BRL,2.2958
2011-05-27,EUR,BRL,2.2898
2011-05-28,EUR,BRL,2.2905
2011-05-30,EUR,BRL,2.2806
2011-05-31,EUR,BRL,2.2778
2011-06-01,EUR,BRL,2.2787
2011-06-02,EUR,BRL,2.2853
2011-06-03,EUR,BRL,2.2845
2011-06-04,EUR,BRL,2.2853
2011-06-06,EUR,BRL,2.2989
2011-06-07,EUR,BRL,2.3096
2011-06-08,EUR,BRL,2.3146
2011-06-09,EUR,BRL,2.308
2011-06-10,EUR,BRL,2.2997
2011-06-11,EUR,BRL,2.2981
2011-06-13,EUR,BRL,2.2902
2011-06-14,EUR,BRL,2.2861
2011-06-15,EUR,BRL,2.2804
2011-06-16,EUR,BRL,2.2722
2011-06-17,EUR,BRL,2.2744
2011-06-18,EUR,BRL,2.2755
2011-06-20,EUR,BRL,2.2792
2011-06-21,EUR,BRL,2.2834
2011-06-22,EUR,BRL,2.2838
2011-06-23,EUR,BRL,2.2733
2011-06-24,EUR,BRL,2.269
2011-06-25,EUR,BRL,2.2683
2011-06-27,EUR,BRL,2.27
2011-06-28,EUR,BRL,2.2743
2011-06-29,EUR,BRL,2.2676
2011-06-30,EUR,BRL,2.2663
2011-07-01,EUR,BRL,2.2633
2011-07-02,EUR,BRL,2.2638
2011-07-04,EUR,BRL,2.263
2011-07-05,EUR,BRL,2.2581
2011-07-06,EUR,BRL,2.255
2011-07-07,EUR,BRL,2.2444
2011-07-08,EUR,BRL,2.2333
2011-07-09,EUR,BRL,2.2321
2011-07-11,EUR,BRL,2.2254
2011-07-12,EUR,BRL,2.2111
2011-07-13,EUR,BRL,2.2153
2011-07-14,EUR,BRL,2.2321
2011-07-15,EUR,BRL,2.2327
2011-07-16,EUR,BRL,2.2323
2011-07-18,EUR,BRL,2.2233
2011-07-19,EUR,BRL,2.2238
2011-07-20,EUR,BRL,2.2206
2011-07-21,EUR,BRL,2.2241
2011-07-22,EUR,BRL,2.2318
2011-07-23,EUR,BRL,2.2337
2011-07-25,EUR,BRL,2.2322
2011-07-26,EUR,BRL,2.2266
2011-07-27,EUR,BRL,2.2381
2011-07-28,EUR,BRL,2.2387
2011-07-29,EUR,BRL,2.238
2011-07-30,EUR,BRL,2.2381
2011-08-01,EUR,BRL,2.231
2011-08-02,EUR,BRL,2.2307
2011-08-03,EUR,BRL,2.2301
2011-08-04,EUR,BRL,2.2354
2011-08-05,EUR,BRL,2.2445
2011-08-06,EUR,BRL,2.2431
2011-08-08,EUR,BRL,2.2637
2011-08-09,EUR,BRL,2.2932
2011-08-10,EUR,BRL,2.2928
2011-08-11,EUR,BRL,2.3017
2011-08-12,EUR,BRL,2.2997
2011-08-13,EUR,BRL,2.3011
2011-08-15,EUR,BRL,2.2966
2011-08-16,EUR,BRL,2.296
2011-08-17,EUR,BRL,2.2875
2011-08-18,EUR,BRL,2.2925
2011-08-19,EUR,BRL,2.2917
2011-08-20,EUR,BRL,2.2915
2011-08-22,EUR,BRL,2.2962
2011-08-23,EUR,BRL,2.3074
2011-08-24,EUR,BRL,2.3076
2011-08-25,EUR,BRL,2.318
2011-08-26,EUR,BRL,2.3172
2011-08-27,EUR,BRL,2.3174
2011-08-29,EUR,BRL,2.318
2011-08-30,EUR,BRL,2.3061
2011-08-31,EUR,BRL,2.3034
2011-09-01,EUR,BRL,2.2935
2011-09-02,EUR,BRL,2.3086
2011-09-03,EUR,BRL,2.3071
2011-09-05,EUR,BRL,2.3194
2011-09-06,EUR,BRL,2.3222
2011-09-07,EUR,BRL,2.3242
2011-09-08,EUR,BRL,2.3226
2011-09-09,EUR,BRL,2.312
2011-09-10,EUR,BRL,2.3095
2011-09-12,EUR,BRL,2.2948
2011-09-13,EUR,BRL,2.3225
2011-09-14,EUR,BRL,2.3412
2011-09-15,EUR,BRL,2.3574
2011-09-16,EUR,BRL,2.3631
2011-09-17,EUR,BRL,2.3639
2011-09-19,EUR,BRL,2.3771
2011-09-20,EUR,BRL,2.4282
2011-09-21,EUR,BRL,2.4582
2011-09-22,EUR,BRL,2.488
2011-09-23,EUR,BRL,2.5537
2011-09-24,EUR,BRL,2.5536
2011-09-26,EUR,BRL,2.4925
2011-09-27,EUR,BRL,2.4716
2011-09-28,EUR,BRL,2.4585
2011-09-29,EUR,BRL,2.4958
2011-09-30,EUR,BRL,2.5074
2011-10-01,EUR,BRL,2.5049
2011-10-03,EUR,BRL,2.511
2011-10-04,EUR,BRL,2.4996
2011-10-05,EUR,BRL,2.4747
2011-10-06,EUR,BRL,2.4463
2011-10-07,EUR,BRL,2.4082
2011-10-08,EUR,BRL,2.4078
2011-10-10,EUR,BRL,2.3954
2011-10-11,EUR,BRL,2.4059
2011-10-12,EUR,BRL,2.4244
2011-10-13,EUR,BRL,2.432
2011-10-14,EUR,BRL,2.412
2011-10-15,EUR,BRL,2.413
2011-10-17,EUR,BRL,2.4124
2011-10-18,EUR,BRL,2.427
2011-10-19,EUR,BRL,2.4264
2011-10-20,EUR,BRL,2.4404
2011-10-21,EUR,BRL,2.4544
2011-10-22,EUR,BRL,2.4542
2011-10-24,EUR,BRL,2.4583
2011-10-25,EUR,BRL,2.4437
2011-10-26,EUR,BRL,2.4546
2011-10-27,EUR,BRL,2.4454
2011-10-28,EUR,BRL,2.4252
2011-10-29,EUR,BRL,2.4261
2011-10-31,EUR,BRL,2.3872
2011-11-01,EUR,BRL,2.3892
2011-11-02,EUR,BRL,2.3916
2011-11-03,EUR,BRL,2.3859
2011-11-04,EUR,BRL,2.3984
2011-11-05,EUR,BRL,2.3989
2011-11-07,EUR,BRL,2.4035
2011-11-08,EUR,BRL,2.4021
2011-11-09,EUR,BRL,2.397
2011-11-10,EUR,BRL,2.3992
2011-11-11,EUR,BRL,2.3989
2011-11-12,EUR,BRL,2.3997
2011-11-14,EUR,BRL,2.4022
2011-11-15,EUR,BRL,2.3996
2011-11-16,EUR,BRL,2.3928
2011-11-17,EUR,BRL,2.3909
2011-11-18,EUR,BRL,2.3977
2011-11-19,EUR,BRL,2.3982
2011-11-21,EUR,BRL,2.4159
2011-11-22,EUR,BRL,2.4309
2011-11-23,EUR,BRL,2.4539
2011-11-24,EUR,BRL,2.4849
2011-11-25,EUR,BRL,2.5135
2011-11-26,EUR,BRL,2.5122
2011-11-28,EUR,BRL,2.4944
2011-11-29,EUR,BRL,2.4795
2011-11-30,EUR,BRL,2.4481
2011-12-01,EUR,BRL,2.4371
2011-12-02,EUR,BRL,2.4273
2011-12-03,EUR,BRL,2.4272
2011-12-05,EUR,BRL,2.4087
2011-12-06,EUR,BRL,2.4017
2011-12-07,EUR,BRL,2.4069
2011-12-08,EUR,BRL,2.4113
2011-12-09,EUR,BRL,2.4234
2011-12-10,EUR,BRL,2.4237
2011-12-12,EUR,BRL,2.416
2011-12-13,EUR,BRL,2.43
2011-12-14,EUR,BRL,2.4345
2011-12-15,EUR,BRL,2.4331
2011-12-16,EUR,BRL,2.4241
2011-12-17,EUR,BRL,2.4244
2011-12-19,EUR,BRL,2.4224
2011-12-20,EUR,BRL,2.4277
2011-12-21,EUR,BRL,2.4243
2011-12-22,EUR,BRL,2.4252
2011-12-23,EUR,BRL,2.426
2011-12-24,EUR,BRL,2.4259
2011-12-26,EUR,BRL,2.4256
2011-12-27,EUR,BRL,2.4269
2011-12-28,EUR,BRL,2.4314
2011-12-29,EUR,BRL,2.4229
2011-12-30,EUR,BRL,2.4182
2011-12-31,EUR,BRL,2.4175
2012-01-02,EUR,BRL,2.4168
2012-01-03,EUR,BRL,2.4135
2012-01-04,EUR,BRL,2.3898
2012-01-05,EUR,BRL,2.3732
2012-01-06,EUR,BRL,2.3641
2012-01-09,EUR,BRL,2.3605
2012-01-10,EUR,BRL,2.3329
2012-01-11,EUR,BRL,2.3101
2012-01-12,EUR,BRL,2.2976
2012-01-13,EUR,BRL,2.2908
2012-01-14,EUR,BRL,2.2897
2012-01-16,EUR,BRL,2.2723
2012-01-17,EUR,BRL,2.273
2012-01-18,EUR,BRL,2.282
2012-01-19,EUR,BRL,2.2775
2012-01-20,EUR,BRL,2.282
2012-01-21,EUR,BRL,2.2825
2012-01-23,EUR,BRL,2.2754
2012-01-24,EUR,BRL,2.2832
2012-01-25,EUR,BRL,2.2852
2012-01-26,EUR,BRL,2.2915
2012-01-27,EUR,BRL,2.2906
2012-01-28,EUR,BRL,2.2917
2012-01-30,EUR,BRL,2.2935
2012-01-31,EUR,BRL,2.2949
2012-02-01,EUR,BRL,2.2899
2012-02-02,EUR,BRL,2.279
2012-02-03,EUR,BRL,2.2657
2012-02-04,EUR,BRL,2.2657
2012-02-06,EUR,BRL,2.2571
2012-02-07,EUR,BRL,2.2628
2012-02-08,EUR,BRL,2.2809
2012-02-09,EUR,BRL,2.2852
2012-02-10,EUR,BRL,2.2831
2012-02-11,EUR,BRL,2.2823
2012-02-13,EUR,BRL,2.2789
2012-02-14,EUR,BRL,2.2678
2012-02-15,EUR,BRL,2.2629
2012-02-16,EUR,BRL,2.2567
2012-02-17,EUR,BRL,2.2544
2012-02-18,EUR,BRL,2.2559
2012-02-20,EUR,BRL,2.2657
2012-02-21,EUR,BRL,2.2714
2012-02-22,EUR,BRL,2.2723
2012-02-23,EUR,BRL,2.2666
2012-02-24,EUR,BRL,2.2842
2012-02-25,EUR,BRL,2.2859
2012-02-27,EUR,BRL,2.2935
2012-02-28,EUR,BRL,2.2895
2012-02-29,EUR,BRL,2.2904
2012-03-01,EUR,BRL,2.2894
2012-03-02,EUR,BRL,2.2817
2012-03-03,EUR,BRL,2.2802
2012-03-04,EUR,BRL,2.2798
2012-03-05,EUR,BRL,2.283
2012-03-06,EUR,BRL,2.2954
2012-03-07,EUR,BRL,2.3076
2012-03-08,EUR,BRL,2.3199
2012-03-09,EUR,BRL,2.3277
2012-03-10,EUR,BRL,2.3287
2012-03-12,EUR,BRL,2.3497
2012-03-13,EUR,BRL,2.3627
2012-03-14,EUR,BRL,2.3513
2012-03-15,EUR,BRL,2.3533
2012-03-16,EUR,BRL,2.3553
2012-03-17,EUR,BRL,2.3558
2012-03-19,EUR,BRL,2.372
2012-03-20,EUR,BRL,2.3964
2012-03-21,EUR,BRL,2.4065
2012-03-22,EUR,BRL,2.4025
2012-03-23,EUR,BRL,2.4047
2012-03-24,EUR,BRL,2.406
2012-03-26,EUR,BRL,2.4068
2012-03-27,EUR,BRL,2.4192
2012-03-28,EUR,BRL,2.4275
2012-03-29,EUR,BRL,2.4313
2012-03-30,EUR,BRL,2.4309
2012-03-31,EUR,BRL,2.4318
2012-04-02,EUR,BRL,2.4355
2012-04-03,EUR,BRL,2.4387
2012-04-04,EUR,BRL,2.4203
2012-04-05,EUR,BRL,2.4059
